dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2021-04-21 16:00:00,1786.36,1759.2,1840.67,2021-04-29 16:00:00,1759.2,0.05,-137.63,-1.01,stop,35
LONG,2021-05-03 16:00:00,1784.66,1760.31,1833.32,2021-05-07 12:00:00,1833.32,0.06,289.75,1.98,target,22
LONG,2021-05-14 16:00:00,1837.12,1804.08,1903.08,2021-05-26 04:00:00,1903.08,0.04,262.37,1.99,target,44
LONG,2021-06-07 20:00:00,1895.04,1851.38,1982.36,2021-06-14 12:00:00,1851.38,0.03,-132.1,-1.01,stop,27
SHORT,2021-06-15 20:00:00,1852.31,1876.34,1804.27,2021-06-16 20:00:00,1804.27,0.06,286.0,1.98,target,5
SHORT,2021-06-17 12:00:00,1804.73,1868.96,1676.27,2021-06-30 00:00:00,1762.09,0.02,84.54,0.66,time,50
SHORT,2021-06-30 12:00:00,1756.44,1784.76,1699.79,2021-07-02 12:00:00,1784.76,0.05,-143.47,-1.01,stop,11
LONG,2021-07-08 12:00:00,1813.44,1788.65,1863.03,2021-07-21 00:00:00,1810.4,0.06,-20.46,-0.14,time,50
SHORT,2021-07-21 16:00:00,1798.96,1829.21,1738.52,2021-07-29 16:00:00,1829.21,0.05,-153.1,-1.01,stop,35
LONG,2021-08-04 16:00:00,1827.15,1803.81,1873.76,2021-08-05 16:00:00,1803.81,0.06,-142.24,-1.02,stop,5
LONG,2021-08-23 16:00:00,1799.91,1772.48,1854.76,2021-09-03 04:00:00,1811.18,0.05,54.5,0.4,time,50
LONG,2021-09-03 20:00:00,1830.05,1801.2,1887.87,2021-09-07 16:00:00,1801.2,0.05,-146.09,-1.01,stop,9
SHORT,2021-09-13 04:00:00,1787.15,1807.3,1746.97,2021-09-14 16:00:00,1807.3,0.07,-143.65,-1.02,stop,8
LONG,2021-09-14 20:00:00,1803.64,1775.47,1859.98,2021-09-16 12:00:00,1775.47,0.05,-142.71,-1.01,stop,9
SHORT,2021-09-16 12:00:00,1784.71,1810.57,1732.99,2021-09-28 12:00:00,1732.99,0.06,308.1,1.99,target,47
SHORT,2021-09-28 16:00:00,1730.35,1765.45,1660.19,2021-10-04 00:00:00,1765.45,0.04,-141.87,-1.01,stop,19
SHORT,2021-10-06 12:00:00,1747.04,1773.5,1694.12,2021-10-08 12:00:00,1773.5,0.06,-160.98,-1.01,stop,11
LONG,2021-10-08 16:00:00,1775.8,1747.75,1831.9,2021-10-21 04:00:00,1783.89,0.05,38.6,0.28,time,50
LONG,2021-10-22 04:00:00,1785.17,1771.21,1813.03,2021-10-22 16:00:00,1813.03,0.11,302.36,1.97,target,2
LONG,2021-10-25 20:00:00,1806.93,1778.58,1863.65,2021-10-29 12:00:00,1778.58,0.05,-143.58,-1.01,stop,21
LONG,2021-11-02 12:00:00,1795.15,1774.35,1836.58,2021-11-03 12:00:00,1774.35,0.07,-148.22,-1.02,stop,5
SHORT,2021-11-03 16:00:00,1767.12,1800.15,1701.06,2021-11-05 12:00:00,1800.15,0.04,-133.59,-1.01,stop,10
LONG,2021-11-10 16:00:00,1849.74,1814.85,1919.61,2021-11-22 16:00:00,1814.85,0.04,-141.03,-1.01,stop,47
SHORT,2021-11-29 20:00:00,1784.18,1820.51,1711.58,2021-12-10 08:00:00,1777.11,0.04,26.8,0.18,time,50
SHORT,2021-12-10 08:00:00,1777.11,1790.96,1749.44,2021-12-13 12:00:00,1790.96,0.11,-156.44,-1.03,stop,6
SHORT,2021-12-15 00:00:00,1771.44,1795.01,1721.71,2021-12-16 16:00:00,1795.01,0.06,-143.67,-1.02,stop,9
LONG,2021-12-28 00:00:00,1811.55,1796.02,1843.43,2021-12-29 12:00:00,1796.02,0.09,-143.13,-1.02,stop,8
LONG,2021-12-31 00:00:00,1814.64,1786.24,1872.77,2022-01-07 12:00:00,1786.24,0.05,-143.87,-1.01,stop,32
LONG,2022-01-14 08:00:00,1827.72,1809.13,1864.95,2022-01-18 12:00:00,1809.13,0.08,-151.64,-1.02,stop,12
LONG,2022-01-19 16:00:00,1823.99,1802.61,1866.78,2022-01-27 12:00:00,1802.61,0.06,-130.5,-1.02,stop,34
LONG,2022-02-17 08:00:00,1874.98,1842.31,1940.29,2022-02-24 04:00:00,1940.29,0.04,259.76,1.99,target,28
LONG,2022-02-24 04:00:00,1913.47,1885.1,1970.22,2022-02-24 12:00:00,1970.22,0.05,281.88,1.99,target,1
