dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2017-06-23 01:30:00,1251.62,1248.45,1258.05,2017-06-23 14:00:00,1258.05,0.19,115.07,1.91,target,24
LONG,2017-06-26 01:30:00,1257.38,1254.84,1262.38,2017-06-26 04:00:00,1254.84,0.24,-69.95,-1.15,stop,4
SHORT,2017-06-27 02:00:00,1242.48,1246.39,1234.69,2017-06-27 09:00:00,1246.39,0.15,-64.22,-1.09,stop,13
SHORT,2017-06-30 09:30:00,1243.71,1248.04,1235.05,2017-07-03 10:00:00,1235.05,0.13,107.83,1.91,target,46
SHORT,2017-07-04 17:00:00,1222.57,1225.92,1215.93,2017-07-05 02:30:00,1225.92,0.18,-66.92,-1.11,stop,8
SHORT,2017-07-06 14:30:00,1222.94,1225.84,1217.11,2017-07-06 15:00:00,1225.84,0.2,-65.37,-1.13,stop,0
SHORT,2017-07-07 02:30:00,1220.12,1225.93,1208.51,2017-07-07 15:30:00,1225.93,0.1,-61.77,-1.06,stop,25
SHORT,2017-07-07 16:30:00,1217.53,1229.04,1194.52,2017-07-11 11:00:00,1210.07,0.05,35.45,0.62,time,80
SHORT,2017-07-11 17:30:00,1208.54,1213.06,1199.76,2017-07-11 18:00:00,1213.06,0.13,-63.62,-1.08,stop,0
LONG,2017-07-12 16:00:00,1224.67,1212.73,1248.4,2017-07-14 10:30:00,1217.48,0.04,-30.24,-0.63,time,80
LONG,2017-07-17 06:00:00,1230.58,1229.64,1232.43,2017-07-17 09:00:00,1229.64,0.62,-81.1,-1.39,stop,5
LONG,2017-07-17 14:30:00,1232.35,1229.08,1238.89,2017-07-18 15:00:00,1238.89,0.17,104.88,1.89,target,46
LONG,2017-07-18 15:30:00,1239.6,1236.1,1246.48,2017-07-19 10:30:00,1236.1,0.16,-61.91,-1.11,stop,35
LONG,2017-07-19 15:00:00,1241.84,1237.64,1250.25,2017-07-20 06:30:00,1237.64,0.13,-59.44,-1.09,stop,28
LONG,2017-07-20 16:00:00,1240.96,1234.88,1253.1,2017-07-21 19:30:00,1253.1,0.09,105.89,1.93,target,52
LONG,2017-07-24 12:00:00,1255.89,1251.46,1264.79,2017-07-25 11:00:00,1251.46,0.13,-62.44,-1.08,stop,43
LONG,2017-07-28 15:30:00,1261.62,1257.93,1268.86,2017-07-28 18:00:00,1268.86,0.15,103.02,1.86,target,4
LONG,2017-07-31 02:00:00,1270.13,1267.55,1275.55,2017-07-31 06:30:00,1267.55,0.23,-67.77,-1.14,stop,8
LONG,2017-07-31 22:00:00,1269.81,1266.86,1275.62,2017-08-01 12:00:00,1266.86,0.19,-63.1,-1.13,stop,25
LONG,2017-08-01 17:00:00,1270.65,1262.02,1288.04,2017-08-03 02:00:00,1262.02,0.06,-54.02,-1.04,stop,61
SHORT,2017-08-04 06:00:00,1267.41,1271.15,1259.92,2017-08-04 16:30:00,1259.92,0.15,106.75,1.9,target,20
SHORT,2017-08-07 11:00:00,1257.41,1258.91,1254.5,2017-08-07 17:30:00,1258.91,0.39,-72.92,-1.25,stop,12
LONG,2017-08-10 09:00:00,1278.74,1274.13,1287.95,2017-08-11 03:00:00,1287.95,0.12,106.1,1.92,target,33
LONG,2017-08-11 11:00:00,1286.68,1284.66,1290.69,2017-08-11 15:30:00,1284.66,0.29,-69.36,-1.18,stop,8
LONG,2017-08-11 22:00:00,1289.72,1282.88,1303.4,2017-08-14 10:30:00,1282.88,0.08,-57.7,-1.05,stop,22
SHORT,2017-08-16 09:30:00,1270.23,1273.68,1263.33,2017-08-16 18:00:00,1273.68,0.16,-61.16,-1.11,stop,16
SHORT,2017-08-17 13:00:00,1285.27,1289.36,1276.98,2017-08-17 17:00:00,1289.36,0.13,-57.94,-1.09,stop,7
LONG,2017-08-22 16:30:00,1289.3,1283.76,1300.32,2017-08-22 17:00:00,1283.76,0.1,-59.1,-1.07,stop,0
LONG,2017-08-22 18:30:00,1287.24,1281.25,1299.4,2017-08-24 13:00:00,1286.11,0.09,-13.5,-0.25,time,80
LONG,2017-08-24 17:00:00,1289.1,1285.04,1297.14,2017-08-24 17:30:00,1285.04,0.13,-57.65,-1.09,stop,0
LONG,2017-08-25 16:30:00,1291.41,1284.97,1304.43,2017-08-25 17:00:00,1284.97,0.08,-54.45,-1.06,stop,0
LONG,2017-08-25 17:30:00,1290.36,1278.34,1314.26,2017-08-29 01:00:00,1314.26,0.04,94.1,1.96,target,58
LONG,2017-09-01 16:00:00,1321.56,1317.84,1329.0,2017-09-01 16:30:00,1317.84,0.14,-57.27,-1.1,stop,0
LONG,2017-09-01 17:00:00,1320.24,1316.53,1327.84,2017-09-04 01:00:00,1327.84,0.14,101.23,1.95,target,13
LONG,2017-09-05 05:30:00,1336.91,1331.66,1347.44,2017-09-05 10:30:00,1331.66,0.1,-56.18,-1.07,stop,9
LONG,2017-09-05 19:30:00,1338.14,1327.94,1358.6,2017-09-07 14:00:00,1339.15,0.05,3.2,0.06,time,80
LONG,2017-09-11 12:00:00,1338.09,1333.9,1346.46,2017-09-11 15:00:00,1333.9,0.13,-59.23,-1.09,stop,5
SHORT,2017-09-13 16:00:00,1331.66,1334.97,1324.81,2017-09-13 17:00:00,1324.81,0.16,103.72,1.96,target,1
SHORT,2017-09-14 15:00:00,1320.1,1326.04,1308.22,2017-09-14 15:30:00,1326.04,0.09,-56.79,-1.06,stop,0
SHORT,2017-09-19 20:00:00,1306.42,1310.45,1298.68,2017-09-19 22:00:00,1310.45,0.13,-57.25,-1.09,stop,3
LONG,2017-09-20 05:00:00,1311.78,1309.18,1316.97,2017-09-20 21:00:00,1309.18,0.21,-62.32,-1.14,stop,31
SHORT,2017-09-28 07:00:00,1281.1,1284.77,1273.69,2017-09-28 12:30:00,1284.77,0.14,-56.62,-1.1,stop,10
SHORT,2017-09-29 05:00:00,1284.67,1288.26,1277.48,2017-09-29 10:30:00,1288.26,0.14,-55.49,-1.1,stop,10
SHORT,2017-09-29 15:30:00,1286.01,1290.28,1277.44,2017-09-29 23:30:00,1277.44,0.12,98.43,1.92,target,15
SHORT,2017-10-02 23:00:00,1271.2,1277.68,1258.15,2017-10-04 09:00:00,1277.68,0.08,-54.79,-1.06,stop,63
SHORT,2017-10-06 07:30:00,1267.59,1269.85,1262.7,2017-10-06 13:30:00,1269.85,0.23,-60.55,-1.16,stop,11
