dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2010-05-02,1177.78,1099.32,,2010-05-09,1200.43,0.01,22.28,0.28,signal,0
LONG,2010-05-09,1200.43,1126.89,,2010-05-16,1232.97,0.01,32.17,0.44,signal,0
LONG,2010-05-16,1232.97,1149.02,,2010-06-20,1259.55,0.01,26.21,0.31,signal,4
LONG,2010-06-20,1259.55,1170.96,,2010-09-19,1276.9,0.01,16.98,0.19,signal,12
LONG,2010-09-19,1276.9,1197.67,,2010-09-26,1295.61,0.01,18.34,0.23,signal,0
LONG,2010-09-26,1295.61,1220.86,,2010-10-03,1319.82,0.01,23.84,0.32,signal,0
LONG,2010-10-03,1319.82,1243.4,,2010-10-10,1353.13,0.01,32.94,0.43,signal,0
LONG,2010-10-10,1353.13,1271.92,,2010-10-17,1367.83,0.01,14.33,0.18,signal,0
LONG,2010-10-17,1367.83,1291.95,,2010-11-07,1397.7,0.01,29.5,0.39,signal,2
LONG,2010-11-07,1397.7,1311.44,,2010-11-14,1373.08,0.01,-24.99,-0.29,signal,0
LONG,2010-11-14,1373.08,1330.11,,2011-03-06,1434.65,0.02,122.4,1.42,signal,15
LONG,2011-04-10,1475.2,1392.96,,2011-04-17,1485.3,0.01,9.73,0.12,signal,0
LONG,2011-04-17,1485.3,1404.64,,2011-04-24,1516.23,0.01,30.56,0.38,signal,0
LONG,2011-04-24,1516.23,1424.26,,2011-05-01,1547.25,0.01,30.65,0.33,signal,0
LONG,2011-05-01,1547.25,1479.06,,2011-05-08,1479.06,0.01,-68.56,-1.01,stop,0
LONG,2011-07-17,1593.55,1503.66,,2011-07-24,1608.45,0.01,14.53,0.16,signal,0
LONG,2011-07-24,1608.45,1504.78,,2011-07-31,1610.2,0.01,1.38,0.01,signal,0
LONG,2011-07-31,1610.2,1531.85,,2011-08-07,1684.1,0.01,73.53,0.94,signal,0
LONG,2011-08-07,1684.1,1568.03,,2011-08-14,1744.97,0.01,60.5,0.52,signal,0
LONG,2011-08-14,1744.97,1635.88,,2011-08-21,1865.66,0.01,120.32,1.1,signal,0
LONG,2011-08-21,1865.66,1734.87,,2011-09-18,1707.59,0.01,-158.44,-1.21,stop,3
LONG,2012-09-02,1689.15,1572.04,,2012-09-09,1734.91,0.01,45.39,0.39,signal,0
LONG,2012-09-09,1734.91,1617.24,,2012-09-16,1775.13,0.01,39.85,0.34,signal,0
LONG,2012-09-16,1775.13,1651.58,,2012-12-23,1657.22,0.01,-118.28,-0.96,signal,13
SHORT,2013-02-17,1609.22,1704.69,,2013-02-24,1580.91,0.01,27.94,0.29,signal,0
SHORT,2013-02-24,1580.91,1677.52,,2013-04-14,1482.82,0.01,97.72,1.01,signal,6
SHORT,2013-04-14,1482.82,1579.32,,2013-04-21,1405.88,0.01,76.57,0.79,signal,0
SHORT,2013-04-21,1405.88,1513.07,,2013-06-23,1298.87,0.01,106.64,0.99,signal,8
SHORT,2013-06-23,1298.87,1414.41,,2013-06-30,1235.51,0.01,62.99,0.55,signal,0
SHORT,2013-06-30,1235.51,1359.89,,2013-08-25,1405.84,0.01,-170.7,-1.37,stop,7
SHORT,2013-12-22,1203.57,1315.41,,2014-02-16,1320.16,0.01,-116.96,-1.05,signal,7
LONG,2014-03-16,1388.3,1286.73,,2014-03-23,1286.73,0.01,-101.94,-1.0,stop,0
SHORT,2014-09-14,1228.94,1305.2,,2014-09-21,1215.83,0.01,12.74,0.17,signal,0
SHORT,2014-09-21,1215.83,1290.43,,2014-10-05,1187.27,0.01,28.19,0.38,signal,1
SHORT,2014-10-05,1187.27,1265.56,,2014-11-02,1167.31,0.01,19.59,0.25,signal,3
SHORT,2014-11-02,1167.31,1248.61,,2015-01-11,1264.15,0.01,-97.21,-1.2,stop,9
LONG,2015-01-25,1294.62,1209.27,,2015-03-08,1155.85,0.01,-139.14,-1.63,stop,5
SHORT,2015-07-19,1132.56,1207.37,,2015-07-26,1095.58,0.01,36.61,0.49,signal,0
SHORT,2015-07-26,1095.58,1175.01,,2015-10-11,1190.06,0.01,-94.85,-1.19,stop,10
SHORT,2015-11-29,1058.29,1131.18,,2016-01-31,1155.48,0.01,-97.56,-1.34,stop,8
LONG,2016-02-14,1232.0,1160.14,,2016-05-01,1292.65,0.01,60.28,0.84,signal,10
LONG,2016-05-01,1292.65,1209.09,,2016-06-26,1326.11,0.01,33.09,0.4,signal,7
LONG,2016-06-26,1326.11,1224.61,,2016-07-10,1368.43,0.01,41.95,0.41,signal,1
LONG,2016-07-10,1368.43,1275.05,,2016-10-09,1257.4,0.01,-111.4,-1.19,signal,12
SHORT,2016-11-13,1228.97,1311.21,,2016-11-20,1207.44,0.01,21.16,0.26,signal,0
SHORT,2016-11-20,1207.44,1291.3,,2016-11-27,1185.72,0.01,21.35,0.25,signal,0
SHORT,2016-11-27,1185.72,1267.44,,2016-12-11,1158.46,0.01,26.89,0.33,signal,1
SHORT,2016-12-11,1158.46,1240.6,,2016-12-18,1135.79,0.01,22.3,0.27,signal,0
SHORT,2016-12-18,1135.79,1217.1,,2017-02-12,1230.76,0.01,-95.34,-1.17,signal,7
LONG,2017-04-16,1291.28,1215.51,,2017-07-09,1213.48,0.01,-78.17,-1.03,signal,11
LONG,2017-09-03,1335.18,1262.46,,2017-09-10,1338.93,0.01,3.38,0.05,signal,0
LONG,2017-09-10,1338.93,1284.17,,2017-12-10,1247.73,0.01,-91.57,-1.67,signal,12
SHORT,2018-06-17,1279.13,1336.87,,2018-06-24,1271.37,0.01,7.39,0.13,signal,0
SHORT,2018-06-24,1271.37,1325.33,,2018-07-01,1252.73,0.01,18.27,0.34,signal,0
SHORT,2018-07-01,1252.73,1308.73,,2018-07-22,1230.39,0.01,21.97,0.39,signal,2
SHORT,2018-07-22,1230.39,1287.9,,2018-08-19,1183.46,0.01,46.56,0.81,signal,3
SHORT,2018-08-19,1183.46,1240.26,,2018-10-21,1228.0,0.01,-44.91,-0.79,signal,8
LONG,2018-12-09,1250.4,1197.22,,2018-12-23,1258.48,0.01,7.71,0.14,signal,1
LONG,2018-12-23,1258.48,1204.41,,2018-12-30,1279.92,0.01,21.07,0.39,signal,0
LONG,2018-12-30,1279.92,1229.5,,2019-01-06,1285.34,0.02,10.1,0.1,signal,0
LONG,2019-01-06,1285.34,1233.8,,2019-01-27,1302.27,0.02,33.12,0.32,signal,2
LONG,2019-01-27,1302.27,1253.52,,2019-02-03,1317.6,0.02,29.92,0.31,signal,0
LONG,2019-02-03,1317.6,1268.04,,2019-02-24,1327.47,0.02,19.0,0.19,signal,2
LONG,2019-02-24,1327.47,1278.6,,2019-04-21,1275.72,0.02,-104.24,-1.07,signal,7
LONG,2019-06-23,1399.87,1341.9,,2019-08-11,1496.05,0.01,95.81,1.65,signal,6
LONG,2019-08-11,1496.05,1428.21,,2019-08-18,1509.43,0.01,13.01,0.19,signal,0
LONG,2019-08-18,1509.43,1441.21,,2019-11-10,1448.12,0.01,-61.68,-0.9,stop,11
LONG,2020-01-12,1559.55,1488.11,,2020-02-23,1659.37,0.01,99.45,1.39,signal,5
LONG,2020-02-23,1659.37,1569.6,,2020-03-08,1556.21,0.01,-103.53,-1.15,stop,1
LONG,2020-06-28,1770.32,1650.9,,2020-07-12,1799.11,0.01,28.42,0.24,signal,1
LONG,2020-07-12,1799.11,1683.66,,2020-07-26,1902.64,0.01,103.16,0.89,signal,1
LONG,2020-07-26,1902.64,1785.52,,2020-08-02,1983.53,0.01,80.52,0.69,signal,0
LONG,2020-08-02,1983.53,1856.48,,2020-08-09,2026.31,0.01,42.41,0.33,signal,0
LONG,2020-08-09,2026.31,1909.09,,2020-11-22,1805.29,0.01,-221.39,-1.89,stop,14
SHORT,2021-02-28,1737.79,1872.7,,2021-03-07,1706.24,0.01,31.18,0.23,signal,0
SHORT,2021-03-07,1706.24,1839.94,,2021-05-09,1833.04,0.01,-127.17,-0.95,signal,8
LONG,2021-11-14,1866.79,1759.67,,2022-02-13,1855.86,0.01,-11.3,-0.11,signal,12
LONG,2022-02-20,1902.54,1798.1,,2022-03-13,1901.16,0.01,-1.75,-0.02,stop,2
LONG,2022-03-13,1979.73,1872.46,,2022-05-08,1826.88,0.01,-153.22,-1.43,stop,7
SHORT,2022-07-10,1741.09,1857.56,,2022-07-17,1706.71,0.01,34.01,0.29,signal,0
SHORT,2022-07-17,1706.71,1821.46,,2022-09-18,1675.02,0.01,31.32,0.27,signal,8
SHORT,2022-09-18,1675.02,1785.31,,2022-09-25,1643.9,0.01,30.75,0.28,signal,0
SHORT,2022-09-25,1643.9,1754.48,,2022-11-13,1782.74,0.01,-139.21,-1.26,stop,6
LONG,2023-01-08,1867.72,1759.19,,2023-01-15,1919.0,0.01,50.91,0.47,signal,0
LONG,2023-01-15,1919.0,1813.21,,2023-01-22,1925.87,0.01,6.5,0.06,signal,0
LONG,2023-01-22,1925.87,1820.1,,2023-03-19,1986.7,0.01,60.46,0.57,signal,7
LONG,2023-03-19,1986.7,1875.15,,2023-06-25,1925.15,0.01,-61.92,-0.56,signal,13
SHORT,2023-08-20,1889.66,1989.9,,2023-10-01,1846.45,0.01,42.84,0.43,signal,5
SHORT,2023-10-01,1846.45,1945.52,,2023-10-08,1847.52,0.01,-1.44,-0.01,signal,0
SHORT,2023-10-08,1847.52,1927.63,,2023-10-15,1927.63,0.01,-80.48,-1.0,stop,0
LONG,2023-10-29,2004.9,1900.65,,2023-12-03,2072.6,0.01,67.33,0.65,signal,4
LONG,2023-12-03,2072.6,1964.86,,2024-03-10,2181.21,0.01,108.24,1.0,signal,13
LONG,2024-03-10,2181.21,2066.13,,2024-03-31,2241.94,0.01,60.36,0.52,signal,2
LONG,2024-03-31,2241.94,2118.47,,2024-04-07,2324.16,0.01,81.85,0.66,signal,0
LONG,2024-04-07,2324.16,2210.4,,2024-04-14,2355.6,0.01,31.07,0.27,signal,0
LONG,2024-04-14,2355.6,2218.43,,2024-08-18,2508.41,0.01,152.44,1.11,signal,17
LONG,2024-08-18,2508.41,2358.43,,2024-08-25,2511.56,0.01,2.78,0.02,signal,0
LONG,2024-08-25,2511.56,2364.27,,2024-09-15,2579.39,0.01,67.46,0.46,signal,2
LONG,2024-09-15,2579.39,2433.1,,2024-09-22,2619.54,0.01,39.78,0.27,signal,0
LONG,2024-09-22,2619.54,2476.35,,2024-09-29,2658.25,0.01,38.34,0.27,signal,0
LONG,2024-09-29,2658.25,2514.03,,2024-10-20,2720.16,0.01,61.54,0.43,signal,2
LONG,2024-10-20,2720.16,2578.74,,2024-10-27,2732.7,0.01,12.17,0.09,signal,0
LONG,2024-10-27,2732.7,2606.41,,2025-01-26,2769.76,0.01,36.69,0.29,signal,12
LONG,2025-02-02,2804.21,2640.56,,2025-02-09,2857.21,0.01,52.63,0.32,signal,0
LONG,2025-02-09,2857.21,2699.83,,2025-03-16,2983.84,0.01,126.26,0.8,signal,4
LONG,2025-03-16,2983.84,2817.02,,2025-03-23,3023.36,0.01,39.15,0.23,signal,0
LONG,2025-03-23,3023.36,2854.68,,2025-03-30,3086.59,0.01,62.86,0.37,signal,0
LONG,2025-03-30,3086.59,2915.92,,2025-04-13,3228.31,0.01,141.35,0.83,signal,1
LONG,2025-04-13,3228.31,3042.32,,2025-04-20,3332.92,0.01,104.24,0.56,signal,0
LONG,2025-04-20,3332.92,3125.38,,2025-09-07,3592.28,0.01,258.99,1.25,signal,19
LONG,2025-09-07,3592.28,3363.46,,2025-10-12,4178.85,0.01,586.2,2.56,signal,0
LONG,2025-10-12,4178.85,3420.39,,2025-10-19,4247.57,0.01,68.35,0.09,signal,0
LONG,2025-10-19,4247.57,3966.84,,2025-10-26,3966.84,0.01,-281.1,-1.0,stop,0
LONG,2025-12-28,4538.0,4214.75,,2026-01-18,4882.23,0.01,343.86,1.06,signal,2
LONG,2026-01-18,4882.23,4258.6,,2026-01-25,5010.53,0.01,127.93,0.21,signal,0
