dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
SHORT,2008-10-31 04:00:00,733.3,782.04,635.52,2008-11-19 16:00:00,758.9,0.02,-51.94,-0.53,time,80
LONG,2008-12-26 20:00:00,865.1,833.32,930.46,2009-01-12 12:00:00,833.32,0.03,-96.45,-1.01,stop,54
LONG,2009-01-29 20:00:00,903.9,881.6,948.21,2009-02-12 16:00:00,948.21,0.04,175.75,1.97,target,58
LONG,2009-02-17 08:00:00,960.2,930.27,1018.86,2009-02-27 16:00:00,930.27,0.03,-90.9,-1.01,stop,49
SHORT,2009-04-16 16:00:00,880.43,901.23,839.55,2009-04-23 16:00:00,901.23,0.05,-105.86,-1.02,stop,29
LONG,2009-05-04 16:00:00,902.54,877.97,952.1,2009-05-21 20:00:00,952.1,0.04,196.76,2.0,target,72
LONG,2009-05-29 04:00:00,964.15,943.18,1006.03,2009-06-11 12:00:00,943.18,0.05,-106.7,-1.02,stop,55
SHORT,2009-06-22 12:00:00,924.66,942.42,889.38,2009-06-26 04:00:00,942.42,0.06,-108.79,-1.02,stop,21
SHORT,2009-06-30 20:00:00,926.7,946.45,886.75,2009-07-20 08:00:00,946.45,0.05,-100.61,-1.02,stop,80
LONG,2009-08-04 20:00:00,963.29,949.48,990.88,2009-08-10 12:00:00,949.48,0.07,-99.26,-1.03,stop,21
LONG,2009-08-13 08:00:00,951.16,938.52,976.4,2009-08-17 08:00:00,938.52,0.08,-104.05,-1.03,stop,11
LONG,2009-09-10 20:00:00,996.99,980.6,1029.74,2009-09-30 08:00:00,997.09,0.06,-1.62,-0.02,time,80
LONG,2009-11-11 12:00:00,1115.39,1095.89,1154.42,2009-11-23 00:00:00,1154.42,0.05,193.31,1.98,target,44
LONG,2009-11-23 04:00:00,1164.23,1127.39,1237.94,2009-12-08 20:00:00,1127.39,0.02,-74.42,-1.01,stop,69
SHORT,2009-12-15 12:00:00,1114.39,1131.92,1079.99,2009-12-16 08:00:00,1131.92,0.06,-107.41,-1.02,stop,4
SHORT,2009-12-17 20:00:00,1101.65,1134.01,1037.24,2010-01-06 16:00:00,1134.01,0.03,-98.18,-1.01,stop,68
LONG,2010-01-08 20:00:00,1135.9,1123.29,1161.42,2010-01-11 12:00:00,1161.42,0.08,201.17,1.99,target,3
SHORT,2010-02-04 16:00:00,1081.82,1122.1,1001.3,2010-02-17 08:00:00,1122.1,0.02,-81.29,-1.01,stop,51
SHORT,2010-02-24 12:00:00,1092.68,1130.33,1015.99,2010-03-02 16:00:00,1130.33,0.02,-76.05,-1.01,stop,24
LONG,2010-03-16 08:00:00,1112.52,1096.84,1143.95,2010-03-22 12:00:00,1096.84,0.06,-96.32,-1.02,stop,24
LONG,2010-05-11 16:00:00,1221.11,1186.68,1290.05,2010-05-20 04:00:00,1186.68,0.03,-104.39,-1.01,stop,38
LONG,2010-06-01 04:00:00,1220.0,1200.34,1259.52,2010-06-04 12:00:00,1200.34,0.05,-100.14,-1.02,stop,19
LONG,2010-06-07 20:00:00,1240.34,1194.31,1332.46,2010-06-25 08:00:00,1243.08,0.02,4.74,0.05,time,80
LONG,2010-06-29 20:00:00,1242.0,1226.96,1272.05,2010-07-01 16:00:00,1226.96,0.06,-92.46,-1.02,stop,10
SHORT,2010-07-06 16:00:00,1192.38,1216.61,1143.97,2010-07-13 12:00:00,1216.61,0.04,-98.42,-1.02,stop,28
SHORT,2010-07-22 00:00:00,1184.6,1196.03,1162.29,2010-07-22 12:00:00,1196.03,0.08,-94.37,-1.03,stop,2
SHORT,2010-07-23 20:00:00,1190.19,1205.66,1159.27,2010-07-27 16:00:00,1159.27,0.06,183.29,1.97,target,10
LONG,2010-08-12 16:00:00,1212.75,1193.69,1250.69,2010-09-01 04:00:00,1246.13,0.05,165.05,1.73,time,80
LONG,2010-09-07 16:00:00,1256.65,1238.12,1293.56,2010-09-10 12:00:00,1238.12,0.05,-94.51,-1.02,stop,16
LONG,2010-09-14 16:00:00,1265.0,1234.84,1325.42,2010-10-04 04:00:00,1315.98,0.03,151.83,1.68,time,80
LONG,2010-10-11 04:00:00,1352.91,1322.7,1413.24,2010-10-21 16:00:00,1322.7,0.03,-91.74,-1.01,stop,50
LONG,2010-10-29 00:00:00,1341.3,1322.69,1385.82,2010-11-04 20:00:00,1385.82,0.05,220.73,2.37,target,28
LONG,2010-11-10 04:00:00,1398.1,1379.18,1436.09,2010-11-15 00:00:00,1379.18,0.05,-96.46,-1.02,stop,7
LONG,2010-11-23 16:00:00,1376.78,1338.68,1452.88,2010-12-14 08:00:00,1404.43,0.02,54.56,0.72,time,80
LONG,2010-12-14 08:00:00,1404.43,1369.1,1474.99,2010-12-16 12:00:00,1369.1,0.02,-71.39,-1.01,stop,12
SHORT,2010-12-23 16:00:00,1373.22,1389.98,1339.75,2010-12-28 04:00:00,1389.98,0.06,-102.8,-1.02,stop,13
SHORT,2011-01-14 00:00:00,1374.86,1395.22,1329.37,2011-01-25 08:00:00,1329.37,0.05,225.58,2.22,target,43
SHORT,2011-01-27 20:00:00,1318.01,1343.25,1267.43,2011-01-28 16:00:00,1343.25,0.04,-102.45,-1.01,stop,4
LONG,2011-02-08 16:00:00,1361.59,1342.9,1399.01,2011-02-21 08:00:00,1399.01,0.05,185.23,1.98,target,51
LONG,2011-03-01 12:00:00,1418.6,1402.76,1450.43,2011-03-15 12:00:00,1402.76,0.06,-97.27,-1.02,stop,59
SHORT,2011-03-28 12:00:00,1419.3,1449.33,1359.09,2011-04-05 16:00:00,1449.33,0.03,-91.2,-1.01,stop,36
LONG,2011-04-14 20:00:00,1471.78,1449.32,1516.46,2011-04-25 08:00:00,1516.46,0.04,177.24,1.97,target,25
LONG,2011-04-27 20:00:00,1522.8,1490.87,1586.51,2011-05-05 16:00:00,1490.87,0.03,-96.9,-1.01,stop,34
SHORT,2011-05-27 00:00:00,1519.55,1530.2,1497.04,2011-05-27 16:00:00,1530.2,0.09,-99.21,-1.03,stop,3
LONG,2011-06-01 20:00:00,1545.1,1528.16,1578.83,2011-06-02 16:00:00,1528.16,0.06,-103.86,-1.02,stop,4
LONG,2011-06-06 20:00:00,1551.4,1525.73,1602.44,2011-06-13 12:00:00,1525.73,0.04,-104.15,-1.01,stop,27
SHORT,2011-06-23 16:00:00,1523.85,1550.59,1470.22,2011-07-11 12:00:00,1550.59,0.03,-81.34,-1.01,stop,64
LONG,2011-07-18 04:00:00,1595.3,1575.91,1634.24,2011-07-18 08:00:00,1575.91,0.05,-98.82,-1.02,stop,0
LONG,2011-07-18 12:00:00,1598.82,1491.41,1813.88,2011-08-05 08:00:00,1657.45,0.01,58.26,0.54,time,80
LONG,2011-08-16 12:00:00,1777.82,1722.55,1889.05,2011-08-22 08:00:00,1889.05,0.01,110.86,2.01,target,22
SHORT,2011-09-22 12:00:00,1766.68,1818.25,1663.39,2011-09-23 16:00:00,1663.39,0.01,102.92,2.0,target,6
SHORT,2011-10-05 12:00:00,1603.31,1679.62,1450.53,2011-10-11 00:00:00,1679.62,0.01,-76.68,-1.0,stop,20
SHORT,2011-10-17 20:00:00,1670.02,1690.19,1630.27,2011-10-18 16:00:00,1630.27,0.05,196.88,1.95,target,4
LONG,2011-11-02 12:00:00,1730.19,1687.97,1814.36,2011-11-21 16:00:00,1687.97,0.02,-85.18,-1.01,stop,78
SHORT,2011-12-05 16:00:00,1732.63,1759.04,1679.58,2011-12-12 08:00:00,1679.58,0.03,158.05,2.0,target,27
LONG,2012-01-17 12:00:00,1664.54,1628.93,1735.74,2012-01-27 20:00:00,1735.74,0.02,141.65,1.99,target,49
LONG,2012-02-28 20:00:00,1786.68,1765.31,1829.23,2012-02-29 16:00:00,1765.31,0.04,-86.94,-1.02,stop,4
SHORT,2012-03-14 00:00:00,1676.08,1713.55,1593.92,2012-04-02 12:00:00,1664.66,0.02,22.1,0.29,time,80
SHORT,2012-05-03 12:00:00,1644.86,1671.83,1590.82,2012-05-09 04:00:00,1590.82,0.03,161.0,1.99,target,21
SHORT,2012-05-11 12:00:00,1577.93,1599.55,1534.74,2012-05-16 04:00:00,1534.74,0.04,171.27,1.98,target,15
SHORT,2012-05-23 04:00:00,1557.8,1601.98,1469.0,2012-06-01 16:00:00,1601.98,0.02,-89.09,-1.01,stop,44
LONG,2012-06-28 04:00:00,1577.78,1562.22,1608.81,2012-06-28 16:00:00,1562.22,0.06,-95.58,-1.02,stop,2
SHORT,2012-07-05 16:00:00,1603.67,1626.14,1558.13,2012-07-12 12:00:00,1558.13,0.04,180.68,2.01,target,28
SHORT,2012-07-18 16:00:00,1569.67,1600.52,1508.16,2012-07-25 12:00:00,1600.52,0.03,-93.65,-1.01,stop,28
LONG,2012-08-10 20:00:00,1621.45,1603.86,1656.48,2012-08-14 12:00:00,1603.86,0.06,-107.75,-1.02,stop,9
LONG,2012-08-21 08:00:00,1622.37,1608.14,1650.88,2012-08-22 20:00:00,1650.88,0.07,197.01,1.98,target,8
LONG,2012-08-31 20:00:00,1681.51,1643.43,1757.4,2012-09-13 20:00:00,1757.4,0.02,151.04,1.98,target,52
LONG,2012-09-13 20:00:00,1752.63,1712.73,1832.44,2012-10-03 08:00:00,1774.3,0.02,42.6,0.53,time,80
LONG,2012-11-23 12:00:00,1734.01,1726.61,1748.8,2012-11-23 16:00:00,1748.8,0.14,201.92,1.95,target,0
SHORT,2012-12-13 04:00:00,1696.9,1723.93,1642.91,2012-12-20 16:00:00,1642.91,0.04,214.49,1.98,target,32
LONG,2013-01-17 20:00:00,1694.27,1664.13,1754.54,2013-01-25 00:00:00,1664.13,0.03,-91.52,-1.01,stop,30
SHORT,2013-02-14 20:00:00,1634.47,1655.55,1592.18,2013-02-20 12:00:00,1592.18,0.05,209.58,1.99,target,21
SHORT,2013-05-28 20:00:00,1386.07,1402.86,1352.41,2013-05-30 08:00:00,1402.86,0.06,-102.93,-1.02,stop,8
SHORT,2013-06-03 00:00:00,1389.5,1422.63,1317.65,2013-06-06 16:00:00,1422.63,0.03,-100.51,-1.01,stop,21
LONG,2013-07-15 04:00:00,1290.45,1273.17,1324.87,2013-07-17 16:00:00,1273.17,0.06,-105.93,-1.02,stop,14
LONG,2013-07-22 00:00:00,1296.7,1271.76,1343.73,2013-07-23 20:00:00,1343.73,0.04,186.64,1.87,target,10
LONG,2013-08-23 08:00:00,1378.06,1355.64,1422.9,2013-08-27 16:00:00,1422.9,0.05,222.33,1.98,target,13
SHORT,2013-10-01 16:00:00,1293.11,1351.24,1176.87,2013-10-21 04:00:00,1317.33,0.02,-49.18,-0.42,time,80
SHORT,2013-12-30 08:00:00,1207.34,1220.51,1181.08,2014-01-02 08:00:00,1220.51,0.08,-108.35,-1.03,stop,8
SHORT,2014-01-02 08:00:00,1225.12,1217.16,1190.46,2014-01-02 12:00:00,1217.16,0.14,106.23,0.95,stop,0
LONG,2014-01-10 08:00:00,1236.53,1222.19,1265.24,2014-01-23 16:00:00,1265.24,0.08,226.68,1.98,target,55
LONG,2014-01-23 20:00:00,1262.04,1232.82,1320.48,2014-02-12 08:00:00,1285.62,0.04,92.84,0.79,time,80
LONG,2014-02-24 08:00:00,1326.08,1305.37,1367.43,2014-03-12 12:00:00,1367.43,0.05,204.91,1.98,target,72
SHORT,2014-03-24 04:00:00,1328.08,1339.63,1305.33,2014-03-26 16:00:00,1305.33,0.1,223.75,1.94,target,14
LONG,2014-05-12 16:00:00,1300.59,1282.69,1336.33,2014-05-27 08:00:00,1282.69,0.06,-109.62,-1.02,stop,63
SHORT,2014-06-17 08:00:00,1263.91,1281.77,1227.85,2014-06-19 08:00:00,1281.77,0.06,-109.4,-1.02,stop,11
LONG,2014-07-01 00:00:00,1326.64,1310.79,1359.92,2014-07-03 12:00:00,1310.79,0.07,-113.52,-1.02,stop,14
LONG,2014-07-09 08:00:00,1323.93,1314.21,1343.37,2014-07-10 12:00:00,1343.37,0.12,228.83,1.96,target,6
SHORT,2014-07-29 20:00:00,1297.44,1311.89,1268.63,2014-08-07 16:00:00,1311.89,0.08,-118.57,-1.03,stop,40
SHORT,2014-08-15 16:00:00,1296.98,1316.47,1257.92,2014-09-04 04:00:00,1268.83,0.06,166.68,1.43,time,80
SHORT,2014-09-05 00:00:00,1261.39,1278.72,1225.39,2014-09-17 20:00:00,1225.39,0.07,249.42,2.06,target,52
SHORT,2014-09-18 00:00:00,1221.77,1243.43,1180.25,2014-10-07 12:00:00,1208.73,0.05,63.35,0.59,time,80
LONG,2014-10-14 00:00:00,1235.97,1216.89,1272.6,2014-10-29 20:00:00,1216.89,0.06,-116.69,-1.02,stop,70
SHORT,2014-11-05 08:00:00,1154.49,1176.61,1110.28,2014-11-07 20:00:00,1176.61,0.05,-112.46,-1.02,stop,14
LONG,2014-12-01 20:00:00,1215.13,1180.42,1284.73,2014-12-19 16:00:00,1198.0,0.03,-52.5,-0.5,time,80
LONG,2015-01-12 00:00:00,1223.9,1202.24,1262.6,2015-01-15 16:00:00,1262.6,0.05,191.66,1.77,target,21
SHORT,2015-02-10 20:00:00,1233.53,1247.93,1204.61,2015-02-17 16:00:00,1204.61,0.08,228.41,1.98,target,27
SHORT,2015-03-04 00:00:00,1204.71,1221.99,1166.21,2015-03-06 16:00:00,1166.21,0.07,266.89,2.21,target,15
SHORT,2015-03-17 20:00:00,1148.4,1165.94,1113.26,2015-03-18 20:00:00,1165.94,0.07,-125.35,-1.02,stop,5
SHORT,2015-04-20 20:00:00,1194.3,1210.72,1161.74,2015-04-28 16:00:00,1210.72,0.07,-117.5,-1.02,stop,34
LONG,2015-05-04 16:00:00,1186.88,1170.14,1218.29,2015-05-13 20:00:00,1218.29,0.07,217.31,1.85,target,42
LONG,2015-05-18 12:00:00,1228.75,1209.27,1267.26,2015-05-19 16:00:00,1209.27,0.06,-119.1,-1.02,stop,6
LONG,2015-06-01 08:00:00,1191.66,1178.98,1217.03,2015-06-04 12:00:00,1178.98,0.1,-130.55,-1.03,stop,18
SHORT,2015-06-17 20:00:00,1176.3,1190.02,1148.56,2015-06-18 08:00:00,1190.02,0.09,-126.81,-1.03,stop,2
LONG,2015-06-29 04:00:00,1185.46,1167.04,1222.29,2015-06-30 16:00:00,1167.04,0.06,-112.72,-1.02,stop,8
SHORT,2015-07-08 04:00:00,1155.86,1173.61,1120.52,2015-07-20 04:00:00,1120.52,0.07,244.81,1.97,target,47
SHORT,2015-07-30 12:00:00,1085.69,1103.77,1049.06,2015-08-10 16:00:00,1103.77,0.07,-129.12,-1.02,stop,42
LONG,2015-08-19 20:00:00,1128.87,1113.25,1160.1,2015-08-21 04:00:00,1160.1,0.08,246.9,1.98,target,7
LONG,2015-10-28 08:00:00,1170.87,1159.34,1193.71,2015-10-28 20:00:00,1159.34,0.11,-130.85,-1.03,stop,2
SHORT,2015-11-12 20:00:00,1081.07,1091.1,1060.85,2015-11-16 00:00:00,1091.1,0.12,-124.86,-1.04,stop,6
SHORT,2015-11-17 08:00:00,1078.26,1095.91,1043.19,2015-12-07 04:00:00,1086.03,0.07,-56.98,-0.46,time,80
LONG,2015-12-28 00:00:00,1075.86,1068.78,1090.59,2015-12-28 20:00:00,1068.78,0.17,-126.62,-1.05,stop,4
LONG,2016-01-04 12:00:00,1073.58,1056.93,1106.88,2016-01-07 16:00:00,1106.88,0.07,230.53,1.98,target,18
LONG,2016-01-20 16:00:00,1099.49,1081.65,1135.16,2016-02-03 16:00:00,1135.16,0.07,247.1,1.98,target,59
LONG,2016-02-11 04:00:00,1208.01,1178.73,1266.3,2016-03-01 20:00:00,1229.66,0.04,85.12,0.73,time,80
LONG,2016-03-10 20:00:00,1272.36,1233.92,1349.24,2016-03-14 20:00:00,1233.92,0.03,-116.43,-1.01,stop,11
LONG,2016-03-17 00:00:00,1259.46,1223.67,1338.77,2016-03-23 12:00:00,1223.67,0.03,-108.47,-1.01,stop,26
LONG,2016-04-19 12:00:00,1241.94,1225.66,1274.29,2016-04-29 04:00:00,1274.29,0.07,223.89,1.96,target,45
LONG,2016-05-06 16:00:00,1291.91,1266.21,1343.41,2016-05-09 16:00:00,1266.21,0.05,-130.37,-1.01,stop,5
SHORT,2016-05-24 12:00:00,1243.18,1261.87,1205.71,2016-05-30 00:00:00,1205.71,0.06,222.63,1.99,target,20
LONG,2016-06-23 12:00:00,1270.13,1258.83,1292.58,2016-06-23 20:00:00,1258.83,0.11,-128.4,-1.03,stop,1
LONG,2016-06-24 04:00:00,1271.34,1247.62,1319.33,2016-06-24 08:00:00,1319.33,0.05,238.09,2.01,target,0
LONG,2016-07-18 00:00:00,1334.11,1323.17,1368.53,2016-07-20 12:00:00,1323.17,0.12,-135.75,-1.03,stop,14
SHORT,2016-08-29 08:00:00,1317.19,1343.89,1263.85,2016-09-06 16:00:00,1343.89,0.04,-108.28,-1.01,stop,36
LONG,2016-09-21 12:00:00,1319.45,1308.88,1340.77,2016-09-22 16:00:00,1340.77,0.12,251.42,1.98,target,6
LONG,2016-09-30 16:00:00,1327.25,1314.55,1352.63,2016-09-30 20:00:00,1314.55,0.1,-130.73,-1.03,stop,0
LONG,2016-10-25 12:00:00,1269.26,1258.93,1289.67,2016-11-01 16:00:00,1289.67,0.12,240.49,1.94,target,30
LONG,2016-11-09 08:00:00,1324.79,1264.7,1444.81,2016-11-10 16:00:00,1264.7,0.02,-120.91,-1.01,stop,7
SHORT,2016-11-18 00:00:00,1216.54,1234.26,1181.66,2016-11-23 16:00:00,1181.66,0.07,241.56,1.95,target,21
SHORT,2016-11-23 16:00:00,1195.81,1218.34,1150.7,2016-12-13 08:00:00,1160.74,0.05,173.5,1.54,time,80
SHORT,2016-12-15 00:00:00,1142.16,1167.0,1094.81,2017-01-04 08:00:00,1167.0,0.05,-126.07,-1.01,stop,73
LONG,2017-01-17 08:00:00,1211.79,1186.21,1262.89,2017-01-26 12:00:00,1186.21,0.05,-129.76,-1.01,stop,42
LONG,2017-02-16 04:00:00,1236.15,1216.73,1274.97,2017-03-07 16:00:00,1216.73,0.06,-118.76,-1.02,stop,79
SHORT,2017-04-06 08:00:00,1253.58,1260.18,1240.39,2017-04-07 04:00:00,1260.18,0.2,-139.34,-1.06,stop,4
SHORT,2017-04-10 16:00:00,1248.98,1262.3,1222.31,2017-04-11 16:00:00,1262.3,0.09,-123.22,-1.03,stop,5
SHORT,2017-05-01 20:00:00,1256.18,1272.6,1223.41,2017-05-09 12:00:00,1223.41,0.07,226.82,1.97,target,33
SHORT,2017-05-09 12:00:00,1224.74,1237.89,1198.41,2017-05-16 16:00:00,1237.89,0.1,-135.2,-1.03,stop,30
LONG,2017-05-31 20:00:00,1269.67,1264.11,1280.78,2017-06-01 12:00:00,1264.11,0.23,-136.3,-1.07,stop,3
LONG,2017-06-02 16:00:00,1273.64,1258.9,1303.13,2017-06-14 20:00:00,1258.9,0.08,-120.91,-1.03,stop,48
SHORT,2017-06-29 16:00:00,1241.2,1254.54,1214.53,2017-07-07 16:00:00,1214.53,0.09,236.73,1.97,target,34
SHORT,2017-07-07 20:00:00,1211.52,1230.77,1172.96,2017-07-14 12:00:00,1230.77,0.06,-117.72,-1.02,stop,27
LONG,2017-07-20 20:00:00,1246.16,1233.91,1270.72,2017-07-28 20:00:00,1270.72,0.1,241.93,1.97,target,35
LONG,2017-08-01 20:00:00,1272.7,1261.28,1295.55,2017-08-03 00:00:00,1261.28,0.11,-129.74,-1.03,stop,6
LONG,2017-08-09 16:00:00,1274.82,1252.26,1319.94,2017-08-29 00:00:00,1319.94,0.05,223.73,1.98,target,79
LONG,2017-08-31 20:00:00,1316.82,1303.01,1344.43,2017-09-07 12:00:00,1344.43,0.09,245.19,1.97,target,26
SHORT,2017-10-02 04:00:00,1275.3,1290.82,1244.19,2017-10-10 12:00:00,1290.82,0.08,-127.16,-1.02,stop,37
LONG,2017-10-12 08:00:00,1294.74,1283.1,1318.08,2017-10-17 16:00:00,1283.1,0.11,-132.11,-1.03,stop,19
LONG,2017-10-20 00:00:00,1289.44,1275.14,1317.81,2017-10-23 00:00:00,1275.14,0.09,-132.06,-1.03,stop,5
LONG,2017-11-01 12:00:00,1278.93,1266.59,1303.61,2017-11-03 16:00:00,1266.59,0.1,-127.1,-1.03,stop,12
LONG,2017-11-14 20:00:00,1280.91,1269.53,1303.66,2017-12-04 12:00:00,1273.78,0.11,-82.5,-0.66,time,80
