dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
SHORT,2017-12-01 16:00:00,1272.82,1277.96,1262.54,2017-12-01 18:00:00,1277.96,0.17,-93.69,-1.07,stop,1
SHORT,2017-12-05 15:00:00,1273.78,1277.2,1266.79,2017-12-05 16:00:00,1266.79,0.25,165.39,1.94,target,0
SHORT,2017-12-06 15:00:00,1266.13,1268.28,1261.71,2017-12-06 16:00:00,1268.28,0.41,-103.22,-1.17,stop,0
SHORT,2017-12-11 16:00:00,1247.28,1251.21,1239.41,2017-12-12 16:00:00,1239.41,0.22,164.92,1.91,target,22
SHORT,2017-12-12 17:00:00,1240.48,1246.59,1228.25,2017-12-13 15:00:00,1246.59,0.14,-90.78,-1.06,stop,20
LONG,2017-12-18 10:00:00,1257.05,1252.12,1266.97,2017-12-20 19:00:00,1266.97,0.17,162.35,1.94,target,54
LONG,2017-12-20 20:00:00,1266.57,1261.43,1276.67,2017-12-26 09:00:00,1276.67,0.17,165.48,1.89,target,49
LONG,2017-12-27 10:00:00,1284.75,1280.84,1292.57,2017-12-28 09:00:00,1292.57,0.23,171.36,1.91,target,21
LONG,2018-01-12 21:00:00,1337.56,1323.63,1365.4,2018-01-18 14:00:00,1329.2,0.06,-52.38,-0.63,time,80
SHORT,2018-01-18 23:00:00,1326.07,1332.34,1313.62,2018-01-19 07:00:00,1332.34,0.14,-92.98,-1.06,stop,6
LONG,2018-01-22 11:00:00,1332.09,1329.28,1337.72,2018-01-23 08:00:00,1337.72,0.32,168.3,1.87,target,19
LONG,2018-01-23 22:00:00,1340.36,1332.58,1356.04,2018-01-24 20:00:00,1356.04,0.12,183.74,1.97,target,20
SHORT,2018-01-31 20:00:00,1339.72,1345.98,1327.23,2018-01-31 22:00:00,1345.98,0.15,-99.43,-1.06,stop,1
SHORT,2018-02-01 10:00:00,1338.76,1346.92,1322.41,2018-02-01 22:00:00,1346.92,0.11,-93.86,-1.05,stop,11
SHORT,2018-02-07 13:00:00,1327.59,1331.74,1319.29,2018-02-07 18:00:00,1319.29,0.22,174.44,1.91,target,4
SHORT,2018-02-09 20:00:00,1312.43,1320.2,1297.09,2018-02-12 03:00:00,1320.2,0.12,-97.71,-1.05,stop,5
LONG,2018-02-14 18:00:00,1348.34,1315.97,1412.99,2018-02-20 11:00:00,1337.69,0.02,-22.04,-0.34,time,80
SHORT,2018-02-21 22:00:00,1326.37,1337.26,1304.59,2018-02-26 04:00:00,1337.26,0.08,-90.09,-1.03,stop,50
SHORT,2018-03-01 03:00:00,1315.35,1323.2,1299.64,2018-03-02 13:00:00,1323.2,0.11,-90.45,-1.05,stop,32
SHORT,2018-03-09 16:00:00,1315.91,1321.66,1304.37,2018-03-09 17:00:00,1321.66,0.16,-97.98,-1.06,stop,0
SHORT,2018-03-16 16:00:00,1313.02,1319.15,1301.36,2018-03-19 18:00:00,1319.15,0.14,-91.0,-1.06,stop,23
LONG,2018-03-23 02:00:00,1332.71,1325.94,1346.24,2018-03-23 14:00:00,1346.24,0.13,171.13,1.95,target,11
LONG,2018-03-26 17:00:00,1352.72,1344.28,1369.63,2018-03-27 15:00:00,1344.28,0.1,-88.11,-1.04,stop,20
SHORT,2018-03-29 10:00:00,1323.04,1328.95,1311.4,2018-04-02 04:00:00,1328.95,0.15,-94.2,-1.06,stop,16
SHORT,2018-04-09 11:00:00,1329.69,1334.2,1320.63,2018-04-09 16:00:00,1334.2,0.2,-97.66,-1.08,stop,4
LONG,2018-04-10 17:00:00,1338.91,1330.74,1355.04,2018-04-11 15:00:00,1355.04,0.1,157.58,1.93,target,20
LONG,2018-04-13 06:00:00,1340.49,1334.49,1352.49,2018-04-13 14:00:00,1334.49,0.15,-95.56,-1.06,stop,7
LONG,2018-04-13 17:00:00,1343.7,1334.62,1362.04,2018-04-19 06:00:00,1351.33,0.09,65.34,0.8,time,80
SHORT,2018-04-23 12:00:00,1329.04,1335.61,1315.88,2018-04-26 18:00:00,1315.88,0.13,166.29,1.95,target,74
LONG,2018-05-04 22:00:00,1314.47,1307.2,1329.39,2018-05-08 16:00:00,1307.2,0.12,-91.64,-1.05,stop,39
LONG,2018-05-08 22:00:00,1314.82,1308.35,1327.7,2018-05-09 09:00:00,1308.35,0.14,-95.78,-1.06,stop,9
SHORT,2018-05-16 13:00:00,1290.98,1296.58,1280.0,2018-05-22 02:00:00,1293.14,0.16,-40.48,-0.45,time,80
SHORT,2018-05-23 09:00:00,1290.49,1295.19,1281.11,2018-05-23 12:00:00,1295.19,0.19,-96.4,-1.08,stop,2
SHORT,2018-05-29 10:00:00,1296.8,1301.84,1286.63,2018-05-29 11:00:00,1301.84,0.17,-91.95,-1.07,stop,0
SHORT,2018-05-31 16:00:00,1299.66,1306.62,1285.79,2018-06-06 05:00:00,1297.89,0.12,16.8,0.2,time,80
LONG,2018-06-06 09:00:00,1298.63,1295.81,1304.37,2018-06-06 12:00:00,1295.81,0.31,-99.04,-1.13,stop,2
LONG,2018-06-06 17:00:00,1300.54,1294.6,1312.31,2018-06-06 20:00:00,1294.6,0.14,-88.4,-1.06,stop,2
LONG,2018-06-08 11:00:00,1298.4,1293.84,1307.44,2018-06-12 15:00:00,1293.84,0.18,-88.81,-1.08,stop,49
LONG,2018-06-12 18:00:00,1299.35,1294.31,1309.28,2018-06-13 10:00:00,1294.31,0.16,-86.57,-1.07,stop,14
LONG,2018-06-13 16:00:00,1296.58,1293.65,1302.41,2018-06-13 21:00:00,1293.65,0.28,-92.39,-1.13,stop,4
LONG,2018-06-13 22:00:00,1299.57,1291.99,1315.07,2018-06-15 16:00:00,1291.99,0.11,-87.5,-1.05,stop,39
SHORT,2018-06-20 22:00:00,1269.55,1275.85,1256.86,2018-06-26 11:00:00,1260.77,0.13,109.33,1.33,time,80
SHORT,2018-06-27 23:00:00,1251.78,1260.76,1233.81,2018-07-03 12:00:00,1244.74,0.09,60.03,0.74,time,80
SHORT,2018-07-13 08:00:00,1244.68,1248.52,1237.0,2018-07-13 15:00:00,1237.0,0.22,160.71,1.9,target,6
SHORT,2018-07-16 18:00:00,1239.91,1245.9,1227.88,2018-07-17 17:00:00,1227.88,0.14,163.28,1.95,target,21
SHORT,2018-07-18 09:00:00,1224.66,1229.57,1214.83,2018-07-19 14:00:00,1214.83,0.17,160.75,1.92,target,27
LONG,2018-07-24 14:00:00,1226.87,1219.68,1241.37,2018-07-27 11:00:00,1219.68,0.12,-90.72,-1.05,stop,65
SHORT,2018-07-27 12:00:00,1219.11,1225.98,1205.75,2018-07-27 18:00:00,1225.98,0.12,-86.93,-1.05,stop,5
SHORT,2018-08-08 16:00:00,1208.4,1215.53,1193.84,2018-08-09 05:00:00,1215.53,0.12,-90.0,-1.05,stop,11
SHORT,2018-08-09 11:00:00,1211.57,1217.92,1199.04,2018-08-13 14:00:00,1199.04,0.13,158.06,1.91,target,48
SHORT,2018-08-15 04:00:00,1192.41,1197.31,1182.6,2018-08-15 16:00:00,1182.6,0.18,169.91,1.92,target,11
LONG,2018-08-22 12:00:00,1196.45,1192.5,1204.44,2018-08-23 04:00:00,1192.5,0.22,-95.09,-1.09,stop,14
LONG,2018-08-27 18:00:00,1211.0,1202.73,1227.54,2018-08-28 21:00:00,1202.73,0.1,-86.4,-1.04,stop,25
SHORT,2018-08-30 09:00:00,1200.91,1207.79,1186.96,2018-08-31 10:00:00,1207.79,0.12,-87.05,-1.05,stop,23
SHORT,2018-09-07 16:00:00,1194.52,1203.78,1175.88,2018-09-12 18:00:00,1203.78,0.09,-86.65,-1.04,stop,70
LONG,2018-09-12 19:00:00,1202.27,1191.82,1223.16,2018-09-18 08:00:00,1198.26,0.08,-35.04,-0.42,time,80
LONG,2018-09-20 05:00:00,1205.75,1200.56,1216.12,2018-09-21 15:00:00,1200.56,0.16,-88.92,-1.07,stop,32
SHORT,2018-09-26 10:00:00,1199.67,1202.87,1193.15,2018-09-26 21:00:00,1193.15,0.26,159.89,1.92,target,10
SHORT,2018-09-28 10:00:00,1181.7,1186.01,1173.12,2018-09-28 16:00:00,1186.01,0.2,-93.52,-1.09,stop,5
LONG,2018-10-02 16:00:00,1197.93,1189.73,1214.2,2018-10-08 05:00:00,1197.34,0.1,-9.6,-0.12,time,80
SHORT,2018-10-10 12:00:00,1186.58,1191.85,1175.94,2018-10-10 21:00:00,1191.85,0.16,-90.28,-1.07,stop,8
SHORT,2018-10-17 20:00:00,1224.44,1230.16,1213.0,2018-10-19 15:00:00,1230.16,0.14,-85.25,-1.06,stop,40
LONG,2018-10-25 02:00:00,1233.53,1228.4,1243.79,2018-10-25 17:00:00,1228.4,0.16,-87.99,-1.07,stop,14
LONG,2018-10-26 11:00:00,1236.34,1227.37,1254.27,2018-10-29 18:00:00,1227.37,0.09,-84.03,-1.04,stop,29
SHORT,2018-10-31 16:00:00,1212.55,1219.42,1198.76,2018-11-01 08:00:00,1219.42,0.11,-79.6,-1.05,stop,13
SHORT,2018-11-05 15:00:00,1228.69,1234.11,1217.85,2018-11-06 10:00:00,1234.11,0.15,-86.82,-1.07,stop,17
SHORT,2018-11-06 19:00:00,1225.66,1234.7,1207.58,2018-11-07 12:00:00,1234.7,0.08,-75.26,-1.04,stop,15
SHORT,2018-11-07 19:00:00,1227.17,1233.05,1215.39,2018-11-09 15:00:00,1215.39,0.13,148.38,1.94,target,41
SHORT,2018-11-12 08:00:00,1208.35,1211.06,1202.93,2018-11-12 17:00:00,1202.93,0.3,151.44,1.86,target,8
SHORT,2018-11-14 12:00:00,1198.23,1205.09,1184.51,2018-11-14 19:00:00,1205.09,0.12,-86.74,-1.05,stop,6
