dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2010-03-04,1139.03,1099.25,,2010-03-25,1086.83,0.02,-105.14,-1.32,signal,14
SHORT,2010-03-25,1086.83,1123.13,,2010-04-06,1131.55,0.02,-90.18,-1.24,signal,7
LONG,2010-04-07,1135.78,1101.19,,2010-04-08,1148.86,0.02,25.42,0.37,signal,0
LONG,2010-04-08,1148.86,1115.83,,2010-04-12,1167.03,0.02,35.6,0.54,signal,1
LONG,2010-04-12,1167.03,1129.11,,2010-05-03,1177.78,0.02,20.76,0.27,signal,13
LONG,2010-05-03,1177.78,1147.26,,2010-05-04,1183.43,0.03,15.84,0.17,signal,0
LONG,2010-05-04,1183.43,1151.05,,2010-05-07,1204.44,0.02,41.28,0.64,signal,2
LONG,2010-05-07,1204.44,1173.59,,2010-05-12,1230.1,0.03,75.87,0.82,signal,2
LONG,2010-05-12,1230.1,1195.34,,2010-05-13,1238.66,0.02,16.38,0.24,signal,0
LONG,2010-05-13,1238.66,1201.34,,2010-05-19,1191.75,0.02,-94.57,-1.27,stop,3
LONG,2010-06-21,1259.55,1218.81,,2010-07-01,1203.6,0.02,-112.63,-1.38,stop,7
SHORT,2010-07-07,1193.6,1232.19,,2010-07-20,1184.01,0.02,18.44,0.24,signal,8
SHORT,2010-07-20,1184.01,1221.39,,2010-07-28,1161.35,0.02,44.58,0.6,signal,5
SHORT,2010-07-28,1161.35,1200.16,,2010-08-09,1205.3,0.02,-88.64,-1.14,signal,7
LONG,2010-08-17,1224.6,1192.18,,2010-08-19,1230.63,0.02,11.32,0.17,signal,1
LONG,2010-08-19,1230.63,1197.5,,2010-08-26,1239.28,0.02,16.56,0.25,signal,4
LONG,2010-08-26,1239.28,1209.15,,2010-09-01,1247.4,0.03,23.25,0.26,signal,3
LONG,2010-09-01,1247.4,1218.21,,2010-09-08,1255.5,0.03,23.19,0.26,signal,4
LONG,2010-09-08,1255.5,1227.83,,2010-09-15,1268.95,0.03,39.24,0.47,signal,4
LONG,2010-09-15,1268.95,1239.57,,2010-09-17,1274.93,0.03,16.83,0.19,signal,1
LONG,2010-09-17,1274.93,1247.21,,2010-09-22,1287.72,0.03,37.26,0.45,signal,2
LONG,2010-09-22,1287.72,1259.35,,2010-09-23,1289.45,0.03,4.08,0.05,signal,0
LONG,2010-09-23,1289.45,1263.9,,2010-09-27,1295.61,0.03,17.37,0.23,signal,1
LONG,2010-09-27,1295.61,1269.97,,2010-09-29,1309.45,0.03,40.41,0.53,signal,1
LONG,2010-09-29,1309.45,1281.78,,2010-10-04,1319.82,0.03,30.0,0.36,signal,2
LONG,2010-10-04,1319.82,1291.72,,2010-10-06,1340.35,0.03,60.48,0.72,signal,1
LONG,2010-10-06,1340.35,1312.38,,2010-10-08,1335.28,0.03,-16.32,-0.19,signal,0
LONG,2010-10-08,1335.28,1320.96,,2010-10-12,1353.93,0.06,109.68,1.28,signal,1
LONG,2010-10-12,1353.93,1324.97,,2010-10-14,1372.24,0.03,53.82,0.62,signal,1
